No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
4009,2014,6,17,0,176,20,26,1001,SE,7.15,0,0
4010,2014,6,17,1,221,20,26,1001,SE,11.17,0,0
4011,2014,6,17,2,225,16,21,1003,SE,18.32,0,0
4012,2014,6,17,3,84,16,19,1002,NE,3.13,0,1
4013,2014,6,17,4,13,17,19,1003,cv,1.79,0,2
4014,2014,6,17,5,20,17,19,1003,cv,2.68,0,3
4015,2014,6,17,6,28,18,19,1004,NE,1.79,0,0
4016,2014,6,17,7,29,18,20,1003,cv,0.89,0,0
4017,2014,6,17,8,24,18,20,1003,NW,3.13,0,0
4018,2014,6,17,9,32,18,21,1003,NE,1.79,0,0
4019,2014,6,17,10,40,18,22,1003,cv,0.89,0,0
4020,2014,6,17,11,47,19,23,1003,SE,1.79,0,0
4021,2014,6,17,12,49,19,24,1002,SE,3.58,0,0
4022,2014,6,17,13,77,19,25,1002,SE,6.71,0,0
4023,2014,6,17,14,103,19,26,1002,SE,8.5,0,0
4024,2014,6,17,15,119,20,27,1001,SE,11.63,0,0
4025,2014,6,17,16,132,20,26,1001,SE,13.42,0,1
4026,2014,6,17,17,148,20,24,1001,SE,16.55,0,2
4027,2014,6,17,18,38,18,20,1001,SE,19.68,0,3
4028,2014,6,17,19,60,19,20,1002,SE,22.81,0,0
4029,2014,6,17,20,76,18,20,1002,cv,0.89,0,0
4030,2014,6,17,21,56,18,19,1003,cv,1.78,0,0
4031,2014,6,17,22,62,18,19,1003,cv,2.23,0,0
4032,2014,6,17,23,63,18,19,1004,cv,3.12,0,0
4033,2014,6,18,0,75,17,19,1004,NE,1.79,0,0
4034,2014,6,18,1,67,17,19,1003,NW,1.79,0,0
4035,2014,6,18,2,74,17,18,1003,cv,0.89,0,0
4036,2014,6,18,3,71,17,18,1004,cv,1.78,0,0
4037,2014,6,18,4,76,18,19,1003,cv,2.23,0,0
4038,2014,6,18,5,79,17,18,1004,NW,3.13,0,0
4039,2014,6,18,6,82,18,19,1004,cv,0.89,0,0
4040,2014,6,18,7,53,17,20,1004,NW,3.13,0,0
4041,2014,6,18,8,46,18,21,1004,NW,7.15,0,0
4042,2014,6,18,9,46,18,25,1004,NW,8.94,0,0
4043,2014,6,18,10,45,18,26,1004,cv,1.79,0,0
4044,2014,6,18,11,24,16,28,1003,NE,1.79,0,0
4045,2014,6,18,12,11,15,29,1003,cv,0.89,0,0
4046,2014,6,18,13,22,14,29,1002,cv,4.02,0,0
4047,2014,6,18,14,NA,16,30,1001,cv,5.81,0,0
4048,2014,6,18,15,47,16,31,1001,SE,3.13,0,0
4049,2014,6,18,16,NA,16,31,1000,SE,7.15,0,0
4050,2014,6,18,17,NA,17,30,1000,SE,11.17,0,0
4051,2014,6,18,18,83,18,29,1000,SE,16.09,0,0
4052,2014,6,18,19,77,19,28,1001,SE,21.01,0,0
4053,2014,6,18,20,80,18,26,1001,SE,24.14,0,0
4054,2014,6,18,21,108,19,26,1003,SE,27.27,0,0
4055,2014,6,18,22,121,19,25,1003,SE,30.4,0,0
4056,2014,6,18,23,144,19,24,1003,cv,0.89,0,0
4057,2014,6,19,0,143,20,22,1002,SE,0.89,0,0
4058,2014,6,19,1,151,19,22,1003,cv,0.89,0,0
4059,2014,6,19,2,153,19,21,1003,cv,1.78,0,0
4060,2014,6,19,3,146,19,21,1003,NE,1.79,0,0
4061,2014,6,19,4,141,19,20,1003,cv,0.89,0,0
4062,2014,6,19,5,151,19,20,1003,NW,0.89,0,0
4063,2014,6,19,6,158,19,21,1004,cv,0.89,0,0
4064,2014,6,19,7,119,19,23,1005,cv,1.78,0,0
4065,2014,6,19,8,137,19,24,1005,SE,3.13,0,0
4066,2014,6,19,9,191,19,25,1005,SE,7.15,0,0
4067,2014,6,19,10,200,19,26,1005,SE,11.17,0,0
4068,2014,6,19,11,200,19,26,1005,SE,15.19,0,0
4069,2014,6,19,12,181,18,26,1005,SE,19.21,0,0
4070,2014,6,19,13,116,18,27,1005,SE,23.23,0,0
4071,2014,6,19,14,106,19,27,1004,SE,27.25,0,0
4072,2014,6,19,15,114,19,26,1005,SE,32.17,0,0
4073,2014,6,19,16,109,19,26,1005,SE,36.19,0,0
4074,2014,6,19,17,87,19,25,1004,SE,39.32,0,0
4075,2014,6,19,18,65,18,25,1004,SE,42.45,0,0
4076,2014,6,19,19,71,18,24,1005,SE,45.58,0,0
4077,2014,6,19,20,79,18,24,1005,SE,47.37,0,0
4078,2014,6,19,21,73,18,23,1006,SE,49.16,0,0
4079,2014,6,19,22,72,18,23,1006,cv,0.89,0,0
4080,2014,6,19,23,74,17,23,1006,cv,1.78,0,1
4081,2014,6,20,0,78,18,22,1006,SE,1.79,0,0
4082,2014,6,20,1,89,18,21,1007,SE,4.92,0,1
4083,2014,6,20,2,86,17,20,1007,SE,8.05,0,2
4084,2014,6,20,3,59,18,20,1007,cv,0.89,0,3
4085,2014,6,20,4,39,18,19,1007,cv,1.34,0,4
4086,2014,6,20,5,48,18,19,1007,SE,1.79,0,5
4087,2014,6,20,6,41,18,19,1007,NE,1.79,0,6
4088,2014,6,20,7,63,18,19,1008,NW,3.13,0,7
4089,2014,6,20,8,59,18,20,1008,NW,4.92,0,8
4090,2014,6,20,9,35,18,20,1008,NW,8.94,0,0
4091,2014,6,20,10,22,18,22,1008,NW,12.07,0,0
4092,2014,6,20,11,13,18,25,1007,NW,15.2,0,0
4093,2014,6,20,12,19,17,27,1007,NW,16.99,0,0
4094,2014,6,20,13,12,17,26,1007,SE,3.13,0,0
4095,2014,6,20,14,10,16,27,1006,cv,3.13,0,0
4096,2014,6,20,15,11,16,28,1006,SE,3.13,0,0
4097,2014,6,20,16,17,16,28,1005,cv,1.79,0,0
4098,2014,6,20,17,20,17,27,1005,SE,1.79,0,0
4099,2014,6,20,18,20,17,27,1006,SE,4.92,0,0
4100,2014,6,20,19,38,18,25,1007,SE,9.84,0,0
4101,2014,6,20,20,61,18,23,1007,SE,12.97,0,0
4102,2014,6,20,21,94,18,23,1008,SE,14.76,0,0
4103,2014,6,20,22,89,18,22,1008,SE,16.55,0,0
4104,2014,6,20,23,82,18,22,1009,SE,18.34,0,0
4105,2014,6,21,0,74,18,21,1009,SE,19.23,0,0
4106,2014,6,21,1,70,18,20,1009,SE,20.12,0,0
4107,2014,6,21,2,70,18,20,1009,SE,21.01,0,0
4108,2014,6,21,3,71,18,20,1009,SE,21.9,0,0
4109,2014,6,21,4,76,18,20,1008,SE,23.69,0,0
4110,2014,6,21,5,72,18,20,1009,cv,0.89,0,0
4111,2014,6,21,6,60,18,20,1009,cv,1.78,0,0
4112,2014,6,21,7,64,18,21,1009,SE,0.89,0,0
4113,2014,6,21,8,73,18,21,1010,SE,2.68,0,0
4114,2014,6,21,9,70,18,22,1010,cv,0.89,0,0
4115,2014,6,21,10,74,17,24,1010,SE,1.79,0,0
4116,2014,6,21,11,57,17,24,1009,SE,3.58,0,0
4117,2014,6,21,12,62,17,26,1009,cv,1.79,0,0
4118,2014,6,21,13,61,17,27,1008,SE,1.79,0,0
4119,2014,6,21,14,54,17,27,1007,SE,4.92,0,0
4120,2014,6,21,15,51,16,28,1007,SE,8.05,0,0
4121,2014,6,21,16,53,15,28,1007,SE,9.84,0,0
4122,2014,6,21,17,57,16,27,1006,SE,12.97,0,0
4123,2014,6,21,18,66,15,27,1007,SE,16.1,0,0
4124,2014,6,21,19,66,13,24,1008,NW,8.94,0,0
4125,2014,6,21,20,15,16,20,1008,SE,4.02,0,1
4126,2014,6,21,21,18,17,19,1008,NW,1.79,0,2
4127,2014,6,21,22,18,17,19,1009,NW,6.71,0,3
4128,2014,6,21,23,15,17,19,1009,NW,8.5,0,4
4129,2014,6,22,0,16,17,19,1009,NW,10.29,0,0
4130,2014,6,22,1,18,16,18,1009,NW,12.08,0,0
4131,2014,6,22,2,23,17,18,1009,cv,0.89,0,0
4132,2014,6,22,3,23,17,19,1009,cv,1.78,0,0
4133,2014,6,22,4,23,17,18,1009,NW,0.89,0,0
4134,2014,6,22,5,15,17,18,1009,NW,2.68,0,0
4135,2014,6,22,6,18,17,19,1009,NW,4.47,0,0
4136,2014,6,22,7,20,18,20,1009,NW,6.26,0,0
4137,2014,6,22,8,38,18,23,1010,NW,8.05,0,0
4138,2014,6,22,9,51,19,24,1010,cv,0.89,0,0
4139,2014,6,22,10,49,18,25,1010,cv,1.78,0,0
4140,2014,6,22,11,51,18,26,1009,cv,3.57,0,0
4141,2014,6,22,12,40,17,27,1009,cv,4.46,0,0
4142,2014,6,22,13,50,18,27,1008,SE,1.79,0,0
4143,2014,6,22,14,50,17,28,1007,SE,4.92,0,0
4144,2014,6,22,15,38,17,28,1007,cv,3.13,0,0
4145,2014,6,22,16,36,15,29,1006,SE,3.13,0,0
4146,2014,6,22,17,41,17,28,1007,NE,4.92,0,0
4147,2014,6,22,18,34,14,25,1008,NE,9.84,0,0
4148,2014,6,22,19,13,16,22,1008,SE,4.02,0,0
4149,2014,6,22,20,29,17,21,1009,cv,0.89,0,0
4150,2014,6,22,21,34,17,20,1010,cv,1.78,0,0
4151,2014,6,22,22,39,17,20,1010,cv,2.67,0,0
4152,2014,6,22,23,42,16,20,1009,cv,3.56,0,0
4153,2014,6,23,0,36,16,20,1009,NW,4.02,0,0
4154,2014,6,23,1,31,16,19,1009,NW,7.15,0,0
4155,2014,6,23,2,25,16,18,1009,NW,8.94,0,0
4156,2014,6,23,3,27,16,18,1009,NW,12.07,0,0
4157,2014,6,23,4,23,16,18,1009,NW,15.2,0,0
4158,2014,6,23,5,21,16,18,1009,NW,19.22,0,0
4159,2014,6,23,6,25,16,20,1010,NW,23.24,0,0
4160,2014,6,23,7,18,16,22,1010,NW,26.37,0,0
4161,2014,6,23,8,18,16,24,1010,NW,30.39,0,0
4162,2014,6,23,9,15,16,26,1009,NW,35.31,0,0
4163,2014,6,23,10,19,15,28,1009,NW,38.44,0,0
4164,2014,6,23,11,8,15,29,1009,cv,1.79,0,0
4165,2014,6,23,12,16,15,30,1008,NW,1.79,0,0
4166,2014,6,23,13,17,15,31,1008,cv,1.79,0,0
4167,2014,6,23,14,18,14,30,1007,SE,3.13,0,0
4168,2014,6,23,15,17,14,31,1006,SE,6.26,0,0
4169,2014,6,23,16,16,13,31,1006,SE,8.05,0,0
4170,2014,6,23,17,26,12,31,1005,cv,1.79,0,0
4171,2014,6,23,18,24,14,30,1005,SE,3.13,0,0
4172,2014,6,23,19,28,14,29,1005,SE,6.26,0,0
4173,2014,6,23,20,27,14,26,1005,SE,8.05,0,0
4174,2014,6,23,21,34,15,25,1006,SE,8.94,0,0
4175,2014,6,23,22,28,16,25,1006,SE,10.73,0,0
4176,2014,6,23,23,29,16,25,1006,SE,12.52,0,0
4177,2014,6,24,0,43,16,22,1006,SE,14.31,0,0
4178,2014,6,24,1,44,17,22,1006,SE,15.2,0,0
4179,2014,6,24,2,50,17,20,1005,NE,1.79,0,0
4180,2014,6,24,3,59,17,21,1005,NE,2.68,0,0
4181,2014,6,24,4,66,18,20,1005,NE,3.57,0,0
4182,2014,6,24,5,66,18,19,1005,cv,0.45,0,0
4183,2014,6,24,6,66,17,20,1006,NW,0.89,0,0
4184,2014,6,24,7,63,18,23,1006,cv,0.89,0,0
4185,2014,6,24,8,64,18,25,1006,SE,1.79,0,0
4186,2014,6,24,9,68,18,28,1006,cv,0.89,0,0
4187,2014,6,24,10,64,18,29,1005,cv,2.68,0,0
4188,2014,6,24,11,50,18,30,1005,cv,3.57,0,0
4189,2014,6,24,12,47,16,30,1004,SE,4.02,0,0
4190,2014,6,24,13,37,17,30,1004,SE,8.04,0,0
4191,2014,6,24,14,40,17,31,1003,SE,12.06,0,0
4192,2014,6,24,15,47,16,31,1003,SE,16.08,0,0
4193,2014,6,24,16,54,17,31,1002,SE,20.1,0,0
4194,2014,6,24,17,48,16,30,1002,SE,24.12,0,0
4195,2014,6,24,18,47,16,30,1002,SE,27.25,0,0
4196,2014,6,24,19,41,16,30,1002,SE,29.04,0,0
4197,2014,6,24,20,50,16,28,1003,SE,30.83,0,0
4198,2014,6,24,21,57,16,27,1003,SE,32.62,0,0
4199,2014,6,24,22,64,16,27,1004,SE,34.41,0,0
4200,2014,6,24,23,54,17,26,1003,SE,37.54,0,0
4201,2014,6,25,0,52,17,26,1003,SE,40.67,0,0
4202,2014,6,25,1,54,17,25,1003,SE,42.46,0,0
4203,2014,6,25,2,62,17,24,1003,SE,43.35,0,0
4204,2014,6,25,3,58,18,23,1002,SE,45.14,0,0
4205,2014,6,25,4,69,18,23,1002,SE,46.03,0,0
4206,2014,6,25,5,77,18,23,1002,cv,0.89,0,0
4207,2014,6,25,6,89,18,23,1002,cv,1.78,0,0
4208,2014,6,25,7,90,18,24,1003,SE,1.79,0,0
4209,2014,6,25,8,86,18,25,1003,SE,3.58,0,0
4210,2014,6,25,9,74,18,26,1003,SE,5.37,0,0
4211,2014,6,25,10,74,18,26,1004,SE,8.5,0,0
4212,2014,6,25,11,75,18,26,1004,SE,11.63,0,0
4213,2014,6,25,12,85,19,27,1004,SE,14.76,0,0
4214,2014,6,25,13,93,19,27,1004,SE,17.89,0,0
4215,2014,6,25,14,96,19,27,1003,SE,22.81,0,0
4216,2014,6,25,15,109,20,26,1003,SE,27.73,0,0
4217,2014,6,25,16,98,19,26,1002,SE,33.54,0,0
4218,2014,6,25,17,113,20,25,1003,SE,36.67,0,0
4219,2014,6,25,18,128,20,24,1003,SE,39.8,0,0
4220,2014,6,25,19,117,20,24,1003,SE,42.93,0,0
4221,2014,6,25,20,116,20,24,1003,SE,44.72,0,0
4222,2014,6,25,21,127,20,23,1004,SE,46.51,0,0
4223,2014,6,25,22,133,20,24,1004,SE,48.3,0,0
4224,2014,6,25,23,150,20,23,1004,SE,53.22,0,0
4225,2014,6,26,0,159,21,23,1004,SE,56.35,0,0
4226,2014,6,26,1,185,20,23,1004,SE,58.14,0,0
4227,2014,6,26,2,178,21,23,1003,SE,59.93,0,0
4228,2014,6,26,3,193,20,23,1003,SE,61.72,0,0
4229,2014,6,26,4,191,21,23,1003,cv,0.89,0,0
4230,2014,6,26,5,199,21,23,1003,SE,0.89,0,0
4231,2014,6,26,6,196,21,23,1003,SE,1.78,0,0
4232,2014,6,26,7,190,21,23,1003,cv,0.89,0,0
4233,2014,6,26,8,168,21,24,1004,cv,2.68,0,0
4234,2014,6,26,9,128,21,27,1003,cv,3.57,0,0
4235,2014,6,26,10,100,21,28,1003,cv,4.46,0,0
4236,2014,6,26,11,91,21,29,1003,cv,5.35,0,0
4237,2014,6,26,12,87,20,31,1003,cv,7.14,0,0
4238,2014,6,26,13,73,19,33,1002,cv,8.93,0,0
4239,2014,6,26,14,62,19,33,1001,SE,3.13,0,0
4240,2014,6,26,15,66,19,33,1001,cv,1.79,0,0
4241,2014,6,26,16,106,20,33,1001,SE,1.79,0,0
4242,2014,6,26,17,95,19,31,1001,NE,4.02,0,0
4243,2014,6,26,18,93,20,28,1001,SE,3.13,0,0
4244,2014,6,26,19,75,21,28,1002,SE,4.92,0,0
4245,2014,6,26,20,62,21,27,1003,cv,0.89,0,0
4246,2014,6,26,21,61,21,26,1004,NE,0.89,0,0
4247,2014,6,26,22,68,21,26,1005,NE,2.68,0,0
4248,2014,6,26,23,75,20,25,1005,NE,4.47,0,0
4249,2014,6,27,0,62,19,23,1005,NW,4.02,0,0
4250,2014,6,27,1,31,17,23,1005,NW,8.04,0,0
4251,2014,6,27,2,39,16,23,1005,NW,12.06,0,0
4252,2014,6,27,3,46,15,22,1005,NW,15.19,0,0
4253,2014,6,27,4,17,15,22,1005,cv,0.89,0,0
4254,2014,6,27,5,6,15,21,1007,NE,1.79,0,0
4255,2014,6,27,6,4,17,23,1007,NW,1.79,0,0
4256,2014,6,27,7,4,16,27,1008,NW,3.58,0,0
4257,2014,6,27,8,15,15,29,1008,NW,5.37,0,0
4258,2014,6,27,9,10,14,30,1008,NW,10.29,0,0
4259,2014,6,27,10,16,13,31,1008,NW,15.21,0,0
4260,2014,6,27,11,7,11,32,1007,NW,20.13,0,0
4261,2014,6,27,12,11,11,32,1007,cv,4.02,0,0
4262,2014,6,27,13,12,11,34,1006,NE,4.92,0,0
4263,2014,6,27,14,7,9,34,1006,NE,8.94,0,0
4264,2014,6,27,15,10,10,34,1005,NE,12.07,0,0
4265,2014,6,27,16,11,10,34,1005,SE,3.13,0,0
4266,2014,6,27,17,13,10,33,1005,SE,6.26,0,0
4267,2014,6,27,18,13,10,32,1005,SE,8.05,0,0
4268,2014,6,27,19,11,11,31,1005,SE,11.18,0,0
4269,2014,6,27,20,18,10,30,1006,SE,14.31,0,0
4270,2014,6,27,21,27,12,30,1006,SE,17.44,0,0
4271,2014,6,27,22,32,13,29,1006,SE,19.23,0,0
4272,2014,6,27,23,25,15,24,1006,NE,1.79,0,0
4273,2014,6,28,0,28,14,24,1007,NW,1.79,0,0
4274,2014,6,28,1,22,14,27,1006,NW,4.92,0,0
4275,2014,6,28,2,35,13,23,1006,NW,8.94,0,0
4276,2014,6,28,3,32,13,21,1006,NW,12.07,0,0
4277,2014,6,28,4,28,13,18,1006,NW,15.2,0,0
4278,2014,6,28,5,22,14,19,1007,NW,18.33,0,0
4279,2014,6,28,6,17,14,22,1007,NW,22.35,0,0
4280,2014,6,28,7,26,14,25,1007,NW,26.37,0,0
4281,2014,6,28,8,24,13,28,1007,NW,30.39,0,0
4282,2014,6,28,9,17,12,30,1006,NW,33.52,0,0
4283,2014,6,28,10,16,13,33,1006,NW,36.65,0,0
4284,2014,6,28,11,13,13,35,1006,NW,40.67,0,0
4285,2014,6,28,12,14,11,36,1005,NW,45.59,0,0
4286,2014,6,28,13,9,11,36,1005,NW,49.61,0,0
4287,2014,6,28,14,15,11,37,1004,NW,52.74,0,0
4288,2014,6,28,15,15,11,38,1004,cv,3.13,0,0
4289,2014,6,28,16,15,12,36,1003,NE,3.13,0,0
4290,2014,6,28,17,6,11,35,1003,SE,3.13,0,0
4291,2014,6,28,18,15,14,34,1003,SE,6.26,0,0
4292,2014,6,28,19,15,15,33,1003,SE,8.05,0,0
4293,2014,6,28,20,26,13,32,1004,cv,1.79,0,0
4294,2014,6,28,21,21,15,29,1005,cv,2.68,0,0
4295,2014,6,28,22,25,15,28,1005,cv,3.57,0,0
4296,2014,6,28,23,28,17,25,1005,SE,0.89,0,0
4297,2014,6,29,0,30,16,25,1006,NE,1.79,0,0
4298,2014,6,29,1,54,17,25,1006,cv,0.89,0,0
4299,2014,6,29,2,43,17,23,1006,cv,1.78,0,0
4300,2014,6,29,3,32,17,22,1006,cv,2.67,0,0
4301,2014,6,29,4,37,17,21,1006,NE,0.89,0,0
4302,2014,6,29,5,30,16,21,1006,cv,0.89,0,0
4303,2014,6,29,6,26,17,24,1007,NW,1.79,0,0
4304,2014,6,29,7,50,17,26,1007,NE,1.79,0,0
4305,2014,6,29,8,77,16,29,1007,cv,1.79,0,0
4306,2014,6,29,9,45,17,28,1007,cv,3.58,0,0
4307,2014,6,29,10,36,16,30,1007,cv,4.47,0,0
4308,2014,6,29,11,48,16,33,1007,cv,5.36,0,0
4309,2014,6,29,12,60,16,33,1006,SE,3.13,0,0
4310,2014,6,29,13,48,14,33,1006,SE,6.26,0,0
4311,2014,6,29,14,59,16,33,1005,SE,9.39,0,0
4312,2014,6,29,15,61,15,34,1005,SE,13.41,0,0
4313,2014,6,29,16,59,15,35,1004,SE,16.54,0,0
4314,2014,6,29,17,31,13,34,1004,SE,20.56,0,0
4315,2014,6,29,18,39,15,33,1004,SE,24.58,0,0
4316,2014,6,29,19,33,14,32,1004,SE,26.37,0,0
4317,2014,6,29,20,62,16,30,1004,SE,28.16,0,0
4318,2014,6,29,21,59,16,29,1005,SE,29.95,0,0
4319,2014,6,29,22,66,17,27,1006,SE,31.74,0,0
4320,2014,6,29,23,69,17,28,1006,SE,34.87,0,0
4321,2014,6,30,0,70,18,25,1006,cv,0.89,0,0
4322,2014,6,30,1,67,19,25,1006,cv,1.78,0,0
4323,2014,6,30,2,59,19,25,1006,cv,2.23,0,0
4324,2014,6,30,3,68,18,24,1006,NE,0.89,0,0
4325,2014,6,30,4,84,18,23,1006,NE,1.78,0,0
4326,2014,6,30,5,104,18,23,1006,NW,0.89,0,0
4327,2014,6,30,6,94,19,25,1007,NW,2.68,0,0
4328,2014,6,30,7,80,18,27,1007,NE,0.89,0,0
4329,2014,6,30,8,65,19,28,1007,cv,0.89,0,0
4330,2014,6,30,9,61,19,28,1007,cv,1.78,0,0
4331,2014,6,30,10,64,18,30,1007,cv,3.57,0,0
4332,2014,6,30,11,71,19,31,1007,cv,5.36,0,0
4333,2014,6,30,12,93,18,33,1006,cv,7.15,0,0
4334,2014,6,30,13,104,17,34,1005,SE,3.13,0,0
4335,2014,6,30,14,95,18,35,1005,SE,7.15,0,0
4336,2014,6,30,15,74,17,35,1004,SE,12.07,0,0
4337,2014,6,30,16,72,15,34,1004,SE,16.99,0,0
4338,2014,6,30,17,51,15,34,1004,SE,21.01,0,0
4339,2014,6,30,18,54,13,34,1003,SE,25.03,0,0
4340,2014,6,30,19,40,12,33,1004,SE,29.05,0,0
4341,2014,6,30,20,45,14,32,1004,SE,34.86,0,0
4342,2014,6,30,21,51,13,31,1005,SE,38.88,0,0
4343,2014,6,30,22,59,14,30,1005,SE,42.01,0,0
4344,2014,6,30,23,57,15,28,1005,SE,43.8,0,0
4345,2014,7,1,0,59,15,28,1005,SE,46.93,0,0
4346,2014,7,1,1,58,16,26,1005,SE,48.72,0,0
4347,2014,7,1,2,59,16,27,1005,SE,51.85,0,0
4348,2014,7,1,3,63,17,26,1005,SE,53.64,0,0
4349,2014,7,1,4,76,17,24,1005,SE,55.43,0,0
4350,2014,7,1,5,86,18,24,1005,SE,57.22,0,0
4351,2014,7,1,6,100,18,25,1005,cv,0.89,0,0
4352,2014,7,1,7,108,18,26,1006,cv,1.78,0,0
4353,2014,7,1,8,108,19,27,1006,SE,3.13,0,0
4354,2014,7,1,9,101,19,29,1006,SE,4.92,0,0
4355,2014,7,1,10,105,18,30,1006,SE,6.71,0,0
4356,2014,7,1,11,105,17,31,1006,SE,9.84,0,0
4357,2014,7,1,12,102,18,31,1005,SE,12.97,0,0
4358,2014,7,1,13,116,19,31,1004,SE,16.99,0,0
4359,2014,7,1,14,124,20,31,1004,SE,21.01,0,0
4360,2014,7,1,15,122,21,31,1003,SE,25.03,0,0
4361,2014,7,1,16,122,21,31,1003,SE,29.05,0,0
4362,2014,7,1,17,121,21,31,1002,SE,33.07,0,0
4363,2014,7,1,18,141,21,31,1002,SE,36.2,0,0
4364,2014,7,1,19,163,22,30,1002,SE,39.33,0,0
4365,2014,7,1,20,168,21,28,1002,SE,43.35,0,0
4366,2014,7,1,21,149,22,28,1002,SE,48.27,0,0
4367,2014,7,1,22,66,20,21,1005,NW,5.81,0,2
4368,2014,7,1,23,48,20,21,1005,cv,0.89,0,4
4369,2014,7,2,0,27,20,21,1005,cv,1.78,0,6
4370,2014,7,2,1,30,20,21,1004,cv,2.67,0,7
4371,2014,7,2,2,34,20,21,1004,NE,1.79,0,0
4372,2014,7,2,3,43,20,21,1004,NE,2.68,0,0
4373,2014,7,2,4,45,20,21,1003,cv,0.89,0,1
4374,2014,7,2,5,65,20,21,1003,NW,0.89,0,2
4375,2014,7,2,6,59,20,21,1004,SE,0.89,0,0
4376,2014,7,2,7,58,20,21,1004,SE,2.68,0,0
4377,2014,7,2,8,57,20,22,1004,cv,0.89,0,1
4378,2014,7,2,9,52,21,22,1004,SE,0.89,0,2
4379,2014,7,2,10,33,21,23,1004,cv,0.89,0,0
4380,2014,7,2,11,50,21,24,1004,SE,1.79,0,0
4381,2014,7,2,12,56,21,24,1003,SE,3.58,0,0
4382,2014,7,2,13,64,21,25,1003,cv,0.89,0,0
4383,2014,7,2,14,66,21,25,1002,cv,1.78,0,0
4384,2014,7,2,15,72,21,26,1002,cv,2.67,0,0
4385,2014,7,2,16,78,21,26,1002,cv,3.56,0,0
4386,2014,7,2,17,78,21,26,1001,SE,1.79,0,0
4387,2014,7,2,18,84,22,25,1001,SE,3.58,0,0
4388,2014,7,2,19,98,21,24,1002,SE,5.37,0,0
4389,2014,7,2,20,110,21,24,1002,SE,8.5,0,0
4390,2014,7,2,21,114,21,24,1003,SE,10.29,0,0
4391,2014,7,2,22,101,21,23,1003,cv,0.89,0,0
4392,2014,7,2,23,111,21,23,1003,cv,1.78,0,0
4393,2014,7,3,0,110,21,23,1001,SE,4.02,0,0
4394,2014,7,3,1,134,21,23,1001,SE,7.15,0,0
4395,2014,7,3,2,169,21,23,1001,SE,8.94,0,0
4396,2014,7,3,3,190,21,23,1001,SE,9.83,0,0
4397,2014,7,3,4,214,21,23,1001,cv,0.89,0,0
4398,2014,7,3,5,239,22,23,1002,cv,1.78,0,0
4399,2014,7,3,6,250,22,23,1002,SE,1.79,0,0
4400,2014,7,3,7,259,22,23,1002,SE,3.58,0,0
4401,2014,7,3,8,263,22,24,1002,SE,5.37,0,0
4402,2014,7,3,9,280,22,25,1002,SE,7.16,0,0
4403,2014,7,3,10,277,22,26,1002,SE,8.95,0,0
4404,2014,7,3,11,274,22,27,1001,SE,10.74,0,0
4405,2014,7,3,12,256,22,28,1001,cv,1.79,0,0
4406,2014,7,3,13,232,22,28,1001,SE,1.79,0,0
4407,2014,7,3,14,212,22,28,1000,SE,3.58,0,0
4408,2014,7,3,15,177,22,29,999,SE,5.37,0,0
4409,2014,7,3,16,175,22,30,1000,SE,8.5,0,0
4410,2014,7,3,17,167,22,29,1000,SE,10.29,0,0
4411,2014,7,3,18,161,22,29,1000,SE,13.42,0,0
4412,2014,7,3,19,150,23,28,1001,SE,15.21,0,0
4413,2014,7,3,20,153,22,28,1000,SE,18.34,0,0
4414,2014,7,3,21,206,23,26,1001,cv,0.89,0,0
4415,2014,7,3,22,237,23,25,1001,cv,1.78,0,0
4416,2014,7,3,23,250,23,25,1002,cv,2.67,0,0
4417,2014,7,4,0,295,23,25,1002,SE,1.79,0,0
4418,2014,7,4,1,291,23,24,1002,NE,0.89,0,0
4419,2014,7,4,2,299,23,24,1002,NW,0.89,0,0
4420,2014,7,4,3,303,23,24,1002,NW,1.78,0,0
4421,2014,7,4,4,293,22,24,1003,NW,2.67,0,0
4422,2014,7,4,5,281,22,24,1004,NW,3.56,0,0
4423,2014,7,4,6,259,23,24,1004,NW,6.69,0,0
4424,2014,7,4,7,226,23,25,1004,NW,9.82,0,0
4425,2014,7,4,8,201,22,26,1005,NE,1.79,0,0
4426,2014,7,4,9,185,22,28,1005,NW,3.13,0,0
4427,2014,7,4,10,153,23,30,1005,cv,0.89,0,0
4428,2014,7,4,11,145,23,31,1005,cv,1.78,0,0
4429,2014,7,4,12,152,22,32,1005,cv,3.57,0,0
4430,2014,7,4,13,137,23,31,1004,cv,5.36,0,0
4431,2014,7,4,14,137,23,34,1004,cv,7.15,0,0
4432,2014,7,4,15,139,23,33,1004,SE,4.02,0,0
4433,2014,7,4,16,178,23,32,1004,SE,8.04,0,0
4434,2014,7,4,17,200,24,30,1004,SE,12.06,0,0
4435,2014,7,4,18,213,23,29,1005,SE,16.98,0,0
4436,2014,7,4,19,148,22,28,1005,SE,21,0,0
4437,2014,7,4,20,194,22,27,1005,SE,22.79,0,0
4438,2014,7,4,21,172,21,26,1007,SE,25.92,0,0
4439,2014,7,4,22,151,22,26,1007,SE,27.71,0,0
4440,2014,7,4,23,156,22,25,1007,NE,1.79,0,0
4441,2014,7,5,0,168,22,25,1007,SE,0.89,0,0
4442,2014,7,5,1,172,21,24,1007,cv,0.89,0,0
4443,2014,7,5,2,174,21,23,1007,cv,1.78,0,0
4444,2014,7,5,3,169,21,24,1007,cv,2.67,0,0
