No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
856,2014,2,5,15,102,-14,1,1027,SE,7.15,0,0
857,2014,2,5,16,99,-14,1,1027,SE,8.94,0,0
858,2014,2,5,17,104,-13,0,1027,SE,10.73,0,0
859,2014,2,5,18,101,-12,-1,1028,SE,11.62,0,0
860,2014,2,5,19,92,-12,-2,1028,SE,12.51,0,0
861,2014,2,5,20,76,-12,-3,1028,SE,13.4,0,0
862,2014,2,5,21,90,-12,-3,1028,SE,14.29,0,0
863,2014,2,5,22,111,-11,-4,1029,SE,16.08,0,0
864,2014,2,5,23,125,-12,-5,1029,NE,1.79,0,0
865,2014,2,6,0,139,-12,-4,1029,NE,2.68,0,0
866,2014,2,6,1,151,-12,-5,1029,cv,0.89,0,0
867,2014,2,6,2,204,-12,-5,1029,SE,1.79,0,0
868,2014,2,6,3,203,-13,-6,1029,cv,0.89,0,0
869,2014,2,6,4,200,-14,-7,1029,NW,0.89,0,0
870,2014,2,6,5,187,-13,-8,1029,NW,2.68,0,0
871,2014,2,6,6,168,-13,-6,1030,cv,0.45,0,0
872,2014,2,6,7,158,-13,-7,1030,cv,1.34,0,0
873,2014,2,6,8,155,-12,-7,1031,NE,0.89,0,0
874,2014,2,6,9,154,-11,-3,1032,NW,1.79,0,0
875,2014,2,6,10,146,-12,-1,1032,NW,3.58,0,0
876,2014,2,6,11,150,-13,0,1031,NW,5.37,0,0
877,2014,2,6,12,136,-15,1,1030,cv,0.89,0,0
878,2014,2,6,13,130,-15,1,1029,cv,1.78,0,0
879,2014,2,6,14,122,-16,2,1029,cv,2.67,0,0
880,2014,2,6,15,125,-16,2,1029,cv,3.56,0,0
881,2014,2,6,16,121,-15,1,1030,SE,1.79,0,0
882,2014,2,6,17,108,-16,1,1029,SE,3.58,0,0
883,2014,2,6,18,102,-16,0,1029,cv,0.89,0,0
884,2014,2,6,19,118,-14,-1,1030,cv,1.34,0,0
885,2014,2,6,20,130,-14,-1,1030,SE,0.89,0,0
886,2014,2,6,21,155,-12,-1,1031,SE,2.68,0,0
887,2014,2,6,22,131,-8,-2,1031,SE,4.47,0,0
888,2014,2,6,23,93,-6,-1,1031,SE,7.6,0,0
889,2014,2,7,0,91,-7,-2,1031,SE,9.39,0,0
890,2014,2,7,1,86,-7,-2,1030,SE,12.52,0,0
891,2014,2,7,2,101,-7,-2,1030,SE,15.65,0,0
892,2014,2,7,3,105,-8,-2,1030,SE,17.44,0,0
893,2014,2,7,4,110,-10,-3,1029,SE,19.23,0,0
894,2014,2,7,5,112,-11,-3,1029,SE,22.36,0,0
895,2014,2,7,6,119,-10,-3,1029,SE,26.38,1,0
896,2014,2,7,7,100,-8,-4,1029,SE,30.4,2,0
897,2014,2,7,8,105,-7,-5,1029,SE,32.19,3,0
898,2014,2,7,9,105,-7,-5,1029,SE,33.98,4,0
899,2014,2,7,10,112,-7,-5,1029,SE,35.77,5,0
900,2014,2,7,11,107,-7,-4,1029,SE,37.56,6,0
901,2014,2,7,12,94,-7,-4,1028,SE,39.35,7,0
902,2014,2,7,13,84,-6,-3,1026,SE,41.14,8,0
903,2014,2,7,14,89,-7,-4,1026,SE,44.27,9,0
904,2014,2,7,15,90,-6,-3,1025,SE,46.06,10,0
905,2014,2,7,16,98,-7,-3,1024,SE,47.85,11,0
906,2014,2,7,17,100,-6,-3,1024,SE,49.64,12,0
907,2014,2,7,18,109,-7,-3,1025,SE,51.43,13,0
908,2014,2,7,19,107,-7,-3,1025,SE,54.56,14,0
909,2014,2,7,20,107,-7,-3,1025,SE,57.69,15,0
910,2014,2,7,21,106,-6,-4,1025,SE,59.48,16,0
911,2014,2,7,22,108,-6,-4,1025,SE,61.27,17,0
912,2014,2,7,23,109,-6,-4,1025,SE,63.06,18,0
913,2014,2,8,0,106,-6,-4,1025,SE,66.19,19,0
914,2014,2,8,1,95,-6,-4,1025,SE,69.32,20,0
915,2014,2,8,2,94,-6,-4,1025,SE,71.11,21,0
916,2014,2,8,3,88,-6,-4,1025,SE,72,22,0
917,2014,2,8,4,115,-7,-4,1024,cv,0.89,23,0
918,2014,2,8,5,133,-7,-4,1024,cv,1.78,0,0
919,2014,2,8,6,132,-6,-4,1024,NE,1.79,0,0
920,2014,2,8,7,147,-7,-4,1025,NE,2.68,0,0
921,2014,2,8,8,147,-7,-5,1026,NW,3.13,0,0
922,2014,2,8,9,146,-7,-5,1027,NW,4.92,0,0
923,2014,2,8,10,79,-6,-3,1028,NE,1.79,0,0
924,2014,2,8,11,38,-8,0,1028,NW,3.13,0,0
925,2014,2,8,12,20,-13,1,1027,NW,7.15,0,0
926,2014,2,8,13,14,-14,0,1027,NE,4.02,0,0
927,2014,2,8,14,10,-14,2,1027,NW,4.92,0,0
928,2014,2,8,15,6,-16,1,1027,NE,3.13,0,0
929,2014,2,8,16,9,-16,2,1027,NW,7.15,0,0
930,2014,2,8,17,7,-17,0,1028,NW,15.2,0,0
931,2014,2,8,18,10,-17,-3,1030,NW,21.01,0,0
932,2014,2,8,19,8,-19,-3,1031,NW,29.06,0,0
933,2014,2,8,20,7,-19,-5,1033,NW,34.87,0,0
934,2014,2,8,21,14,-20,-6,1034,NW,40.68,0,0
935,2014,2,8,22,10,-21,-7,1035,NW,46.49,0,0
936,2014,2,8,23,6,-21,-8,1036,NW,50.51,0,0
937,2014,2,9,0,9,-21,-7,1036,NW,55.43,0,0
938,2014,2,9,1,13,-22,-8,1037,NW,61.24,0,0
939,2014,2,9,2,9,-22,-8,1037,NW,66.16,0,0
940,2014,2,9,3,10,-22,-9,1037,NW,71.08,0,0
941,2014,2,9,4,9,-23,-11,1037,NW,74.21,0,0
942,2014,2,9,5,10,-22,-12,1037,NW,77.34,0,0
943,2014,2,9,6,10,-22,-10,1037,NW,82.26,0,0
944,2014,2,9,7,11,-22,-9,1038,NW,88.07,0,0
945,2014,2,9,8,12,-21,-10,1038,NW,91.2,0,0
946,2014,2,9,9,16,-21,-7,1039,NW,95.22,0,0
947,2014,2,9,10,12,-22,-5,1038,NW,100.14,0,0
948,2014,2,9,11,17,-22,-4,1038,NW,105.06,0,0
949,2014,2,9,12,14,-22,-3,1037,NW,109.08,0,0
950,2014,2,9,13,14,-22,-3,1036,NW,113.1,0,0
951,2014,2,9,14,12,-21,-1,1035,NW,116.23,0,0
952,2014,2,9,15,14,-22,-1,1034,NW,119.36,0,0
953,2014,2,9,16,10,-22,-1,1034,cv,0.89,0,0
954,2014,2,9,17,11,-22,-1,1034,NW,3.13,0,0
955,2014,2,9,18,11,-21,-2,1035,NW,7.15,0,0
956,2014,2,9,19,14,-20,-3,1035,NW,12.07,0,0
957,2014,2,9,20,15,-20,-4,1036,NW,16.09,0,0
958,2014,2,9,21,26,-19,-5,1036,NW,21.01,0,0
959,2014,2,9,22,24,-19,-8,1037,NW,22.8,0,0
960,2014,2,9,23,18,-21,-9,1037,NW,26.82,0,0
961,2014,2,10,0,11,-19,-9,1038,NW,29.95,0,0
962,2014,2,10,1,12,-21,-9,1038,NW,33.08,0,0
963,2014,2,10,2,9,-20,-9,1038,NW,36.21,0,0
964,2014,2,10,3,9,-21,-12,1037,NW,39.34,0,0
965,2014,2,10,4,13,-21,-11,1037,NW,42.47,0,0
966,2014,2,10,5,9,-21,-12,1037,NW,45.6,0,0
967,2014,2,10,6,8,-21,-10,1037,NE,1.79,0,0
968,2014,2,10,7,7,-21,-12,1037,NW,1.79,0,0
969,2014,2,10,8,13,-18,-9,1038,NW,4.92,0,0
970,2014,2,10,9,13,-20,-6,1038,NE,4.92,0,0
971,2014,2,10,10,22,-21,-5,1038,NE,8.94,0,0
972,2014,2,10,11,10,-22,-3,1037,NW,3.13,0,0
973,2014,2,10,12,18,-23,-3,1036,NW,4.92,0,0
974,2014,2,10,13,20,-22,-3,1034,SE,1.79,0,0
975,2014,2,10,14,20,-21,-2,1033,SE,3.58,0,0
976,2014,2,10,15,26,-21,-1,1032,SE,5.37,0,0
977,2014,2,10,16,24,-21,-1,1032,SE,8.5,0,0
978,2014,2,10,17,25,-19,-3,1032,SE,12.52,0,0
979,2014,2,10,18,34,-19,-3,1032,SE,16.54,0,0
980,2014,2,10,19,42,-18,-4,1032,SE,19.67,0,0
981,2014,2,10,20,47,-18,-4,1032,SE,21.46,0,0
982,2014,2,10,21,53,-16,-6,1032,cv,0.89,0,0
983,2014,2,10,22,64,-16,-7,1032,cv,1.78,0,0
984,2014,2,10,23,65,-15,-8,1032,SE,0.89,0,0
985,2014,2,11,0,66,-16,-10,1031,cv,0.89,0,0
986,2014,2,11,1,76,-16,-10,1031,SE,1.79,0,0
987,2014,2,11,2,83,-15,-10,1030,NE,0.89,0,0
988,2014,2,11,3,120,-16,-12,1030,cv,0.45,0,0
989,2014,2,11,4,121,-17,-12,1029,cv,0.9,0,0
990,2014,2,11,5,111,-16,-12,1029,NW,1.79,0,0
991,2014,2,11,6,112,-17,-12,1029,NW,3.58,0,0
992,2014,2,11,7,100,-18,-12,1029,NW,5.37,0,0
993,2014,2,11,8,84,-17,-11,1030,NW,7.16,0,0
994,2014,2,11,9,66,-15,-8,1030,NW,8.95,0,0
995,2014,2,11,10,64,-15,-5,1030,NW,10.74,0,0
996,2014,2,11,11,73,-16,-3,1029,cv,0.89,0,0
997,2014,2,11,12,90,-16,-2,1028,cv,1.78,0,0
998,2014,2,11,13,103,-16,-1,1027,SE,1.79,0,0
999,2014,2,11,14,126,-17,0,1026,cv,3.13,0,0
1000,2014,2,11,15,146,-17,1,1026,SE,4.02,0,0
1001,2014,2,11,16,143,-17,1,1025,SE,8.04,0,0
1002,2014,2,11,17,135,-17,0,1025,SE,12.06,0,0
1003,2014,2,11,18,188,-15,-1,1026,SE,13.85,0,0
1004,2014,2,11,19,221,-13,-2,1027,SE,15.64,0,0
1005,2014,2,11,20,203,-13,-5,1027,cv,0.89,0,0
1006,2014,2,11,21,204,-12,-5,1028,cv,1.78,0,0
1007,2014,2,11,22,184,-13,-7,1028,NE,0.89,0,0
1008,2014,2,11,23,177,-13,-7,1029,cv,0.89,0,0
1009,2014,2,12,0,220,-13,-8,1029,NE,0.89,0,0
1010,2014,2,12,1,268,-14,-10,1029,NE,1.78,0,0
1011,2014,2,12,2,255,-16,-10,1030,NW,3.13,0,0
1012,2014,2,12,3,241,-15,-10,1030,NW,6.26,0,0
1013,2014,2,12,4,181,-14,-9,1030,NW,9.39,0,0
1014,2014,2,12,5,146,-14,-8,1031,NW,12.52,0,0
1015,2014,2,12,6,141,-16,-9,1031,NW,15.65,0,0
1016,2014,2,12,7,136,-14,-7,1032,NW,20.57,0,0
1017,2014,2,12,8,124,-14,-7,1033,NW,24.59,0,0
1018,2014,2,12,9,87,-18,-3,1034,NE,3.13,0,0
1019,2014,2,12,10,66,-18,0,1034,NE,4.92,0,0
1020,2014,2,12,11,44,-22,1,1034,NE,8.05,0,0
1021,2014,2,12,12,36,-23,2,1033,NE,11.18,0,0
1022,2014,2,12,13,39,-22,4,1033,SE,1.79,0,0
1023,2014,2,12,14,55,-21,4,1032,SE,3.58,0,0
1024,2014,2,12,15,114,-20,4,1031,cv,1.79,0,0
1025,2014,2,12,16,100,-20,3,1032,SE,3.13,0,0
1026,2014,2,12,17,95,-19,2,1032,SE,6.26,0,0
1027,2014,2,12,18,162,-19,2,1032,SE,9.39,0,0
1028,2014,2,12,19,237,-15,1,1033,SE,13.41,0,0
1029,2014,2,12,20,229,-15,0,1034,SE,15.2,0,0
1030,2014,2,12,21,175,-12,-1,1035,SE,18.33,0,0
1031,2014,2,12,22,150,-12,-2,1035,SE,21.46,0,0
1032,2014,2,12,23,145,-9,-3,1036,SE,24.59,0,0
1033,2014,2,13,0,268,-8,-3,1036,SE,28.61,0,0
1034,2014,2,13,1,237,-9,-4,1036,SE,32.63,0,0
1035,2014,2,13,2,208,-10,-4,1037,SE,35.76,0,0
1036,2014,2,13,3,193,-10,-3,1037,SE,37.55,0,0
1037,2014,2,13,4,175,-11,-3,1037,SE,40.68,0,0
1038,2014,2,13,5,160,-11,-3,1037,SE,42.47,0,0
1039,2014,2,13,6,176,-12,-3,1037,SE,45.6,0,0
1040,2014,2,13,7,181,-12,-3,1037,SE,48.73,0,0
1041,2014,2,13,8,185,-13,-3,1037,SE,51.86,0,0
1042,2014,2,13,9,198,-12,-3,1038,SE,53.65,1,0
1043,2014,2,13,10,205,-11,-3,1038,SE,57.67,2,0
1044,2014,2,13,11,206,-11,-2,1037,SE,61.69,0,0
1045,2014,2,13,12,214,-12,-2,1036,SE,64.82,0,0
1046,2014,2,13,13,214,-10,0,1035,SE,66.61,0,0
1047,2014,2,13,14,204,-10,0,1034,SE,68.4,0,0
1048,2014,2,13,15,208,-10,0,1033,SE,71.53,0,0
1049,2014,2,13,16,200,-10,0,1032,SE,74.66,0,0
1050,2014,2,13,17,197,-10,0,1032,SE,76.45,0,0
1051,2014,2,13,18,220,-11,-1,1032,SE,78.24,0,0
1052,2014,2,13,19,236,-11,-2,1032,cv,0.89,0,0
1053,2014,2,13,20,239,-10,-3,1032,NE,1.79,0,0
1054,2014,2,13,21,250,-10,-3,1032,NE,3.58,0,0
1055,2014,2,13,22,243,-10,-2,1031,NE,5.37,0,0
1056,2014,2,13,23,251,-10,-3,1031,NE,6.26,0,0
1057,2014,2,14,0,263,-10,-4,1031,NE,7.15,0,0
1058,2014,2,14,1,262,-10,-5,1030,cv,0.89,0,0
1059,2014,2,14,2,261,-11,-7,1029,NE,0.89,0,0
1060,2014,2,14,3,276,-11,-7,1029,NE,1.78,0,0
1061,2014,2,14,4,264,-11,-8,1028,SE,0.89,0,0
1062,2014,2,14,5,259,-11,-8,1028,NW,0.89,0,0
1063,2014,2,14,6,250,-11,-8,1028,NW,2.68,0,0
1064,2014,2,14,7,235,-11,-9,1028,NW,4.47,0,0
1065,2014,2,14,8,222,-10,-7,1028,cv,0.89,0,0
1066,2014,2,14,9,206,-8,-4,1028,NE,0.89,0,0
1067,2014,2,14,10,205,-7,-2,1028,cv,0.89,0,0
1068,2014,2,14,11,196,-7,-1,1027,cv,1.78,0,0
1069,2014,2,14,12,218,-8,0,1027,cv,2.67,0,0
1070,2014,2,14,13,234,-8,1,1025,cv,4.46,0,0
1071,2014,2,14,14,264,-8,2,1024,cv,5.35,0,0
1072,2014,2,14,15,272,-9,2,1024,SE,1.79,0,0
1073,2014,2,14,16,307,-9,3,1023,cv,0.89,0,0
1074,2014,2,14,17,323,-9,2,1024,cv,1.78,0,0
1075,2014,2,14,18,311,-8,1,1024,cv,2.23,0,0
1076,2014,2,14,19,327,-8,-2,1024,cv,2.68,0,0
1077,2014,2,14,20,362,-7,-2,1024,SE,0.89,0,0
1078,2014,2,14,21,487,-8,-4,1024,NW,1.79,0,0
1079,2014,2,14,22,436,-8,-4,1025,NE,0.89,0,0
1080,2014,2,14,23,436,-8,-4,1025,cv,0.45,0,0
1081,2014,2,15,0,579,-8,-5,1025,NW,0.89,0,0
1082,2014,2,15,1,649,-8,-5,1024,cv,0.89,0,0
1083,2014,2,15,2,457,-9,-6,1024,NW,1.79,0,0
1084,2014,2,15,3,466,-9,-6,1024,NW,3.58,0,0
1085,2014,2,15,4,408,-9,-6,1024,NW,5.37,0,0
1086,2014,2,15,5,344,-8,-5,1024,NW,7.16,0,0
1087,2014,2,15,6,322,-8,-4,1024,NW,8.95,0,0
1088,2014,2,15,7,287,-9,-5,1025,NW,10.74,0,0
1089,2014,2,15,8,319,-9,-4,1025,NE,0.89,0,0
1090,2014,2,15,9,282,-7,-3,1026,cv,0.45,0,0
1091,2014,2,15,10,277,-6,0,1026,NW,1.79,0,0
1092,2014,2,15,11,277,-8,1,1025,SE,1.79,0,0
1093,2014,2,15,12,279,-8,1,1025,SE,3.58,0,0
1094,2014,2,15,13,327,-8,3,1024,SE,5.37,0,0
1095,2014,2,15,14,348,-8,3,1024,SE,7.16,0,0
1096,2014,2,15,15,418,-8,4,1023,SE,8.95,0,0
1097,2014,2,15,16,423,-8,4,1023,cv,0.89,0,0
1098,2014,2,15,17,366,-8,3,1024,SE,1.79,0,0
1099,2014,2,15,18,338,-8,2,1024,cv,0.89,0,0
1100,2014,2,15,19,347,-7,-1,1024,cv,1.34,0,0
1101,2014,2,15,20,336,-7,-2,1024,cv,2.23,0,0
1102,2014,2,15,21,351,-8,-4,1025,cv,3.12,0,0
1103,2014,2,15,22,353,-7,-4,1025,cv,4.01,0,0
1104,2014,2,15,23,375,-8,-4,1025,NW,1.79,0,0
1105,2014,2,16,0,382,-7,-3,1026,NW,3.58,0,0
1106,2014,2,16,1,393,-8,-5,1026,NW,6.71,0,0
1107,2014,2,16,2,388,-8,-4,1026,NW,8.5,0,0
1108,2014,2,16,3,376,-8,-5,1026,NW,10.29,0,0
1109,2014,2,16,4,382,-9,-5,1026,NW,14.31,0,0
1110,2014,2,16,5,362,-8,-4,1027,NW,18.33,0,0
1111,2014,2,16,6,345,-8,-4,1028,NW,21.46,0,0
1112,2014,2,16,7,328,-10,-6,1028,NW,24.59,0,0
1113,2014,2,16,8,323,-9,-4,1029,NW,27.72,0,0
1114,2014,2,16,9,297,-6,-1,1030,NW,29.51,0,0
1115,2014,2,16,10,280,-13,4,1030,NW,31.3,0,0
1116,2014,2,16,11,267,-11,3,1031,SE,1.79,0,0
1117,2014,2,16,12,259,-15,6,1030,cv,0.89,0,0
1118,2014,2,16,13,177,-15,7,1030,cv,2.68,0,0
1119,2014,2,16,14,161,-16,7,1029,SE,1.79,0,0
1120,2014,2,16,15,120,-15,7,1029,SE,3.58,0,0
1121,2014,2,16,16,185,-12,6,1029,SE,7.6,0,0
1122,2014,2,16,17,211,-11,5,1029,SE,9.39,0,0
1123,2014,2,16,18,169,-8,4,1030,SE,13.41,0,0
1124,2014,2,16,19,242,-8,3,1030,SE,17.43,0,0
1125,2014,2,16,20,247,-6,3,1031,SE,20.56,0,0
1126,2014,2,16,21,238,-6,2,1032,SE,22.35,0,0
1127,2014,2,16,22,225,-7,1,1033,SE,24.14,0,0
1128,2014,2,16,23,216,-7,1,1033,SE,25.93,0,0
1129,2014,2,17,0,165,-7,0,1033,cv,0.89,0,0
1130,2014,2,17,1,142,-9,0,1033,SE,3.13,0,0
1131,2014,2,17,2,136,-7,0,1034,SE,4.02,0,0
1132,2014,2,17,3,117,-8,-2,1034,SE,5.81,0,0
1133,2014,2,17,4,119,-9,-3,1034,cv,0.89,0,0
1134,2014,2,17,5,52,-10,-3,1034,NE,0.89,0,0
1135,2014,2,17,6,46,-9,-3,1034,NW,1.79,0,0
1136,2014,2,17,7,53,-10,-2,1035,cv,0.89,0,0
1137,2014,2,17,8,67,-9,-1,1036,SE,0.89,0,0
1138,2014,2,17,9,70,-10,1,1037,cv,0.89,0,0
1139,2014,2,17,10,61,-16,3,1037,SE,3.13,0,0
1140,2014,2,17,11,78,-17,3,1037,SE,7.15,0,0
1141,2014,2,17,12,88,-17,4,1036,SE,10.28,0,0
1142,2014,2,17,13,75,-18,5,1035,SE,12.07,0,0
1143,2014,2,17,14,73,-18,5,1034,SE,15.2,0,0
1144,2014,2,17,15,79,-19,5,1034,SE,16.99,0,0
1145,2014,2,17,16,67,-19,5,1034,SE,20.12,0,0
1146,2014,2,17,17,73,-19,4,1033,SE,23.25,0,0
1147,2014,2,17,18,71,-18,1,1033,SE,26.38,0,0
1148,2014,2,17,19,66,-17,1,1034,SE,28.17,0,0
1149,2014,2,17,20,66,-15,1,1035,SE,33.09,0,0
1150,2014,2,17,21,75,-14,0,1036,SE,37.11,0,0
1151,2014,2,17,22,59,-15,-2,1036,SE,41.13,0,0
1152,2014,2,17,23,41,-13,-1,1036,SE,45.15,0,0
1153,2014,2,18,0,45,-13,-2,1036,SE,48.28,0,0
1154,2014,2,18,1,28,-12,-3,1036,SE,49.17,0,0
1155,2014,2,18,2,27,-12,-3,1035,SE,50.96,0,0
1156,2014,2,18,3,27,-12,-4,1035,cv,0.89,0,0
1157,2014,2,18,4,46,-12,-4,1034,SE,1.79,0,0
1158,2014,2,18,5,65,-13,-4,1035,SE,3.58,0,0
1159,2014,2,18,6,60,-13,-4,1034,SE,5.37,0,0
1160,2014,2,18,7,54,-13,-4,1035,SE,7.16,0,0
1161,2014,2,18,8,63,-12,-3,1035,SE,8.95,0,0
1162,2014,2,18,9,71,-12,-3,1035,SE,12.97,0,0
1163,2014,2,18,10,69,-12,-2,1034,SE,16.1,0,0
1164,2014,2,18,11,76,-11,0,1034,SE,19.23,0,0
1165,2014,2,18,12,82,-12,1,1033,SE,22.36,0,0
1166,2014,2,18,13,63,-12,2,1031,SE,26.38,0,0
1167,2014,2,18,14,63,-12,2,1030,SE,30.4,0,0
1168,2014,2,18,15,63,-12,2,1029,SE,34.42,0,0
1169,2014,2,18,16,64,-12,2,1029,SE,37.55,0,0
1170,2014,2,18,17,NA,-12,2,1028,SE,40.68,0,0
1171,2014,2,18,18,88,-12,0,1028,SE,42.47,0,0
1172,2014,2,18,19,80,-11,-1,1029,cv,0.89,0,0
1173,2014,2,18,20,89,-10,-2,1029,SE,0.89,0,0
1174,2014,2,18,21,93,-11,-1,1029,NE,1.79,0,0
1175,2014,2,18,22,104,-11,-1,1030,SE,1.79,0,0
1176,2014,2,18,23,123,-11,-2,1029,SE,2.68,1,0
1177,2014,2,19,0,118,-11,-2,1029,NE,1.79,0,0
1178,2014,2,19,1,116,-11,-3,1029,NE,3.58,0,0
1179,2014,2,19,2,125,-11,-3,1029,SE,0.89,0,0
1180,2014,2,19,3,119,-11,-5,1028,NW,1.79,0,0
1181,2014,2,19,4,120,-11,-5,1028,cv,0.89,0,0
1182,2014,2,19,5,122,-12,-7,1028,NW,3.13,0,0
1183,2014,2,19,6,122,-11,-6,1029,cv,0.89,0,0
1184,2014,2,19,7,112,-12,-8,1029,cv,1.78,0,0
1185,2014,2,19,8,108,-10,-7,1030,NW,1.79,0,0
1186,2014,2,19,9,103,-8,0,1030,NW,4.92,0,0
1187,2014,2,19,10,89,-13,2,1031,NW,8.05,0,0
1188,2014,2,19,11,58,-15,3,1030,NW,9.84,0,0
1189,2014,2,19,12,38,-17,4,1029,NE,1.79,0,0
1190,2014,2,19,13,19,-17,5,1028,NW,1.79,0,0
1191,2014,2,19,14,22,-17,5,1027,cv,0.89,0,0
1192,2014,2,19,15,18,-18,6,1027,NE,1.79,0,0
1193,2014,2,19,16,14,-19,5,1027,SE,3.13,0,0
1194,2014,2,19,17,16,-18,5,1027,SE,7.15,0,0
1195,2014,2,19,18,15,-17,2,1027,SE,8.94,0,0
1196,2014,2,19,19,34,-15,1,1028,SE,12.96,0,0
1197,2014,2,19,20,39,-11,-1,1029,SE,16.98,0,0
1198,2014,2,19,21,89,-12,-2,1029,SE,20.11,0,0
1199,2014,2,19,22,124,-8,0,1030,SE,25.03,0,0
1200,2014,2,19,23,142,-9,-2,1030,SE,26.82,0,0
1201,2014,2,20,0,152,-7,-2,1030,SE,29.95,0,0
1202,2014,2,20,1,156,-7,-3,1030,SE,31.74,0,0
1203,2014,2,20,2,152,-7,-4,1030,SE,33.53,0,0
1204,2014,2,20,3,160,-7,-4,1030,SE,35.32,0,0
1205,2014,2,20,4,173,-6,-3,1030,SE,36.21,0,0
1206,2014,2,20,5,174,-6,-3,1030,cv,0.89,0,0
1207,2014,2,20,6,180,-5,-2,1031,SE,0.89,0,0
1208,2014,2,20,7,185,-5,-2,1031,SE,1.78,0,0
1209,2014,2,20,8,184,-5,-2,1032,SE,3.57,1,0
1210,2014,2,20,9,190,-5,-1,1032,SE,5.36,2,0
1211,2014,2,20,10,196,-6,-1,1032,SE,7.15,0,0
1212,2014,2,20,11,NA,-6,0,1032,SE,8.94,0,0
1213,2014,2,20,12,221,-7,0,1031,SE,10.73,0,0
1214,2014,2,20,13,233,-7,1,1030,SE,13.86,0,0
1215,2014,2,20,14,240,-7,1,1030,SE,16.99,0,0
1216,2014,2,20,15,273,-6,1,1030,SE,20.12,0,0
1217,2014,2,20,16,327,-6,0,1029,SE,23.25,0,0
1218,2014,2,20,17,347,-5,0,1029,SE,26.38,0,0
1219,2014,2,20,18,384,-5,-1,1029,SE,28.17,0,0
1220,2014,2,20,19,392,-6,-3,1029,SE,29.06,0,0
1221,2014,2,20,20,400,-6,-2,1030,SE,29.95,0,0
1222,2014,2,20,21,394,-6,-3,1030,NE,0.89,0,0
1223,2014,2,20,22,448,-6,-3,1030,cv,0.45,0,0
1224,2014,2,20,23,424,-6,-4,1030,SE,0.89,0,0
1225,2014,2,21,0,400,-6,-4,1030,cv,0.45,0,0
1226,2014,2,21,1,398,-7,-4,1030,cv,0.9,0,0
1227,2014,2,21,2,383,-8,-5,1029,cv,1.35,0,0
1228,2014,2,21,3,357,-7,-5,1029,cv,1.8,0,0
1229,2014,2,21,4,367,-7,-5,1029,cv,2.25,0,0
1230,2014,2,21,5,335,-7,-5,1029,SE,0.89,0,0
1231,2014,2,21,6,313,-8,-6,1029,NW,0.89,0,0
1232,2014,2,21,7,328,-6,-4,1029,cv,0.89,0,0
1233,2014,2,21,8,324,-5,-2,1029,NW,1.79,0,0
1234,2014,2,21,9,305,-3,0,1029,NW,4.92,0,0
1235,2014,2,21,10,268,-5,1,1029,NW,6.71,0,0
1236,2014,2,21,11,247,-5,2,1029,NW,8.5,0,0
1237,2014,2,21,12,267,-6,2,1028,cv,0.89,0,0
1238,2014,2,21,13,334,-6,3,1027,NW,1.79,0,0
1239,2014,2,21,14,328,-6,4,1026,cv,0.89,0,0
1240,2014,2,21,15,327,-6,4,1026,NE,1.79,0,0
1241,2014,2,21,16,326,-7,4,1026,SE,1.79,0,0
1242,2014,2,21,17,309,-7,3,1026,cv,0.89,0,0
1243,2014,2,21,18,321,-7,1,1027,SE,0.89,0,0
1244,2014,2,21,19,340,-6,1,1028,cv,0.89,0,0
1245,2014,2,21,20,346,-7,-2,1028,cv,1.78,0,0
1246,2014,2,21,21,330,-6,-1,1029,NE,0.89,0,0
1247,2014,2,21,22,340,-7,-2,1029,NW,3.13,0,0
1248,2014,2,21,23,353,-6,-1,1029,cv,0.89,0,0
1249,2014,2,22,0,384,-5,-1,1029,NW,0.89,0,0
1250,2014,2,22,1,383,-6,-2,1029,NW,2.68,0,0
1251,2014,2,22,2,399,-5,-1,1029,NW,5.81,0,0
1252,2014,2,22,3,340,-5,0,1029,NW,6.7,0,0
1253,2014,2,22,4,327,-6,0,1029,NW,7.59,0,0
1254,2014,2,22,5,295,-5,1,1029,NW,9.38,0,0
1255,2014,2,22,6,296,-6,1,1029,NW,11.17,0,0
1256,2014,2,22,7,333,-6,1,1030,NW,14.3,0,0
1257,2014,2,22,8,336,-6,2,1030,NW,16.09,0,0
1258,2014,2,22,9,350,-6,3,1031,NW,19.22,0,0
1259,2014,2,22,10,305,-5,3,1031,NW,21.01,0,0
1260,2014,2,22,11,283,-5,5,1031,cv,0.89,0,0
1261,2014,2,22,12,323,-5,5,1030,SE,1.79,0,0
1262,2014,2,22,13,377,-5,6,1029,NE,1.79,0,0
1263,2014,2,22,14,357,-4,6,1029,SE,1.79,0,0
1264,2014,2,22,15,360,-4,6,1029,SE,4.92,0,0
1265,2014,2,22,16,350,-4,6,1029,SE,8.05,0,0
1266,2014,2,22,17,339,-4,5,1029,cv,0.89,0,0
1267,2014,2,22,18,335,-4,4,1029,NE,0.89,0,0
1268,2014,2,22,19,341,-4,2,1030,SE,0.89,0,0
1269,2014,2,22,20,352,-4,3,1031,SE,2.68,0,0
1270,2014,2,22,21,355,-2,4,1031,SE,5.81,0,0
1271,2014,2,22,22,327,-3,3,1031,SE,8.94,0,0
1272,2014,2,22,23,303,-4,2,1032,SE,10.73,0,0
1273,2014,2,23,0,287,-4,2,1032,SE,12.52,0,0
